Date,High,Volume,Marketcap
2020-01-01 23:59:59,0.164203950873,3981428.98224252,447666001.802339
2020-01-02 23:59:59,0.161500469672,3753023.10307538,440377785.335353
2020-01-03 23:59:59,0.167602817792,4989335.97285686,463789805.862918
2020-01-04 23:59:59,0.174714289731,5312938.80588227,484229598.819386
2020-01-05 23:59:59,0.175378945879,5642016.52663571,480979947.698273
2020-01-06 23:59:59,0.185326408277,9109464.93044048,508365996.188959
2020-01-07 23:59:59,0.197619177532,10842185.0056065,516165138.36892
2020-01-08 23:59:59,0.190444751062,8308095.22153859,503373467.821051
2020-01-09 23:59:59,0.182256972665,5403819.29412077,495474460.670261
2020-01-10 23:59:59,0.189611953935,7247987.56014574,527032167.981134
2020-01-11 23:59:59,0.19437484764,8003701.31498347,533184837.2921
2020-01-12 23:59:59,0.193092409241,4124154.94904525,531353410.65066
2020-01-13 23:59:59,0.192020499096,3739364.16115832,524941922.90639
2020-01-14 23:59:59,0.216308908709,13990556.1512336,584569640.24294
2020-01-15 23:59:59,0.232288506984,17181225.7210792,645255195.242134
2020-01-16 23:59:59,0.233435137322,11991426.823755,633117786.848121
2020-01-17 23:59:59,0.256099469022,22593602.5833327,664366664.790812
2020-01-18 23:59:59,0.25432346714,19224850.5035365,687163086.036064
2020-01-19 23:59:59,0.248306839635,17651094.8914932,685457699.299411
2020-01-20 23:59:59,0.256368305104,12515267.5788118,700889928.458072
2020-01-21 23:59:59,0.254135483073,11064498.7603827,696016145.962701
2020-01-22 23:59:59,0.25331087262,8834498.07670095,693707306.524428
2020-01-23 23:59:59,0.249674767836,10908245.3939702,654318669.769372
2020-01-24 23:59:59,0.239812601646,7993607.34419313,658962315.701587
2020-01-25 23:59:59,0.237255754869,6757499.13876183,651111893.489355
2020-01-26 23:59:59,0.244976712053,7492007.39323824,680829915.056946
2020-01-27 23:59:59,0.252818950664,9055222.76676975,698491574.091381
2020-01-28 23:59:59,0.287525962587,21035858.9828329,794060378.410965
2020-01-29 23:59:59,0.309011707068,29874958.0228276,842299718.996018
2020-01-30 23:59:59,0.302630952442,25879084.5013991,815752021.352863
2020-01-31 23:59:59,0.294919624958,13380056.0917618,816595054.021745
2020-02-01 23:59:59,0.305175342325,11189601.2550474,848011089.321723
2020-02-02 23:59:59,0.31793142133,18289539.0452629,857466759.980227
2020-02-03 23:59:59,0.368645550858,55125225.2836342,927844292.288569
2020-02-04 23:59:59,0.342606985091,36298174.0176409,920163746.598069
2020-02-05 23:59:59,0.340568059518,33013628.5954449,906015177.356129
2020-02-06 23:59:59,0.344584919178,26353731.7589771,919099632.764385
2020-02-07 23:59:59,0.331325635218,17253948.700071,891890353.610823
2020-02-08 23:59:59,0.321145239142,20175709.2076922,851862459.084458
2020-02-09 23:59:59,0.321492596097,18379098.8214193,892423013.460594
2020-02-10 23:59:59,0.329224511859,24302128.2439642,882312677.685832
2020-02-11 23:59:59,0.334222171111,42128301.0202638,919256918.558722
2020-02-12 23:59:59,0.353311311072,42078416.3073892,928323496.5566
2020-02-13 23:59:59,0.346954670451,36097641.9782552,896387689.405008
2020-02-14 23:59:59,0.325532811048,27153898.7305319,899866942.591163
2020-02-15 23:59:59,0.325601601174,25643898.9393022,803538995.709642
2020-02-16 23:59:59,0.297004331648,24126817.5119264,774688058.939788
2020-02-17 23:59:59,0.283001300213,24045999.5312595,786610684.070408
2020-02-18 23:59:59,0.293662349166,19145123.0314719,816243392.483817
2020-02-19 23:59:59,0.293810578414,17696799.2931188,745226453.871627
2020-02-20 23:59:59,0.270773620409,15899075.9612621,738039620.399257
2020-02-21 23:59:59,0.272927169195,11268953.6636725,744313931.516991
2020-02-22 23:59:59,0.273272282052,8769991.73629139,753191076.740618
2020-02-23 23:59:59,0.279578185602,9027998.26108882,772006986.368111
2020-02-24 23:59:59,0.279449561711,10340994.6304221,727994273.95887
2020-02-25 23:59:59,0.261992613215,10921157.9405451,692508896.705464
2020-02-26 23:59:59,0.249356075914,17855991.6909435,606607610.654059
2020-02-27 23:59:59,0.229214060318,16234446.8520046,598305664.634774
2020-02-28 23:59:59,0.221284188807,9263861.36996784,600435563.294598
2020-02-29 23:59:59,0.221133015913,6142730.92269315,597050326.21932
2020-03-01 23:59:59,0.221097482937,5944197.05423734,587699443.660697
2020-03-02 23:59:59,0.226071555521,6376124.91877086,620543345.564192
2020-03-03 23:59:59,0.228520094073,7549975.54598706,623938144.101345
2020-03-04 23:59:59,0.225216860162,7279425.23487825,619280928.25491
2020-03-05 23:59:59,0.238583423017,10323856.047541,640929579.337487
2020-03-06 23:59:59,0.233698211115,7563825.30390311,646572388.799175
2020-03-07 23:59:59,0.239183061527,8533802.59959031,622842736.703607
2020-03-08 23:59:59,0.224339612814,11954007.3856185,536530617.784286
2020-03-09 23:59:59,0.198778808826,14472155.2176648,532727002.358633
2020-03-10 23:59:59,0.199421345934,13844957.4578445,550390895.746282
2020-03-11 23:59:59,0.201094342276,13132536.9357578,541776235.87908
2020-03-12 23:59:59,0.195646613044,19968009.4486111,314595934.90818
2020-03-13 23:59:59,0.143072256447,26677957.1270043,362264646.701111
2020-03-14 23:59:59,0.153809847479,13858950.6840535,411387935.919396
2020-03-15 23:59:59,0.163573425295,8996003.3909211,366928241.216545
2020-03-16 23:59:59,0.131941618565,16399665.0477382,306289400.381934
2020-03-17 23:59:59,0.124736069304,14702715.9413497,335857859.630426
2020-03-18 23:59:59,0.126339892186,13200892.6925112,343001967.247302
2020-03-19 23:59:59,0.174577807224,22710819.0683738,471979523.329974
2020-03-20 23:59:59,0.182486482859,20310928.9798696,409542109.051333
2020-03-21 23:59:59,0.153859882301,14925146.039196,399931704.21563
2020-03-22 23:59:59,0.146428643823,11568547.0475743,354310402.264653
2020-03-23 23:59:59,0.144316756605,14284311.8238832,399229443.376185
2020-03-24 23:59:59,0.146493393258,13213612.7063093,405746037.904601
2020-03-25 23:59:59,0.147770933649,10987289.220488,400817971.621969
2020-03-26 23:59:59,0.147703360451,3868428.15625375,409564690.880936
2020-03-27 23:59:59,0.150989270746,4495027.48082219,390943808.224302
2020-03-28 23:59:59,0.14154944866,9624809.22729392,388273972.490275
2020-03-29 23:59:59,0.139980945521,8518255.48733429,367802406.750937
2020-03-30 23:59:59,0.145871348922,10191507.6684955,398097897.87378
2020-03-31 23:59:59,0.155949044415,10615456.1340286,432181785.323793
2020-04-01 23:59:59,0.158855460678,9621407.62648212,419641986.076255
2020-04-02 23:59:59,0.153373529512,10837015.0968677,414144150.251594
2020-04-03 23:59:59,0.156575725195,11215130.9163126,421718554.716839
2020-04-04 23:59:59,0.154389410251,8521925.68190455,426724035.006542
2020-04-05 23:59:59,0.153703623711,7889701.02199156,416316499.093098
2020-04-06 23:59:59,0.165486893217,14326612.9458703,459626951.507872
2020-04-07 23:59:59,0.177123162718,13150813.2871949,456102208.590255
2020-04-08 23:59:59,0.173519549568,10830060.5305798,481659641.103303
2020-04-09 23:59:59,0.174788262511,9734556.78029994,483755104.28753
2020-04-10 23:59:59,0.174092239329,11223232.7962663,447940202.473095
2020-04-11 23:59:59,0.164570984726,8466808.50043285,446562136.677525
2020-04-12 23:59:59,0.166215923004,8582422.58426968,451979695.54279
2020-04-13 23:59:59,0.162979552361,9345711.58794536,445012239.066292
2020-04-14 23:59:59,0.163609573295,8647905.29645661,441057857.206786
2020-04-15 23:59:59,0.160156381724,9608087.39742369,412646948.965609
2020-04-16 23:59:59,0.16064057801,11536131.1715728,441151368.960774
2020-04-17 23:59:59,0.160071110589,8988555.49750348,439016740.418739
2020-04-18 23:59:59,0.164813241748,11408121.3720497,454225902.746739
2020-04-19 23:59:59,0.164843577223,12840607.8236373,439529584.42732
2020-04-20 23:59:59,0.169533412164,27153196.5583021,430902916.07483
2020-04-21 23:59:59,0.15692252009,16587842.858696,425261947.440458
2020-04-22 23:59:59,0.158157533669,11046922.5536251,434149609.817415
2020-04-23 23:59:59,0.161614623743,12828357.429453,440628183.504091
2020-04-24 23:59:59,0.168770401664,14673552.7771526,469102442.299162
2020-04-25 23:59:59,0.174368766177,13042673.3938272,474092011.042681
2020-04-26 23:59:59,0.178314830279,12426411.4959285,489996598.603025
2020-04-27 23:59:59,0.177322238562,11452104.2186183,484638946.4175
2020-04-28 23:59:59,0.175276946566,11071680.5767843,486914155.988115
2020-04-29 23:59:59,0.188495385025,17114207.7616032,519336031.635661
2020-04-30 23:59:59,0.19151287743,15855876.1870919,492660781.592418
2020-05-01 23:59:59,0.188144575196,11509778.5607792,509190798.699763
2020-05-02 23:59:59,0.192327324566,10378542.8398038,533054089.038123
2020-05-03 23:59:59,0.194248075853,8195694.84176081,509461280.881553
2020-05-04 23:59:59,0.188018725048,10961821.4391917,509671588.403528
2020-05-05 23:59:59,0.190247791442,11617410.5137004,522450598.966447
2020-05-06 23:59:59,0.189536901579,13527249.1194873,501693436.187562
2020-05-07 23:59:59,0.188263188847,13905323.5306434,513285185.341191
2020-05-08 23:59:59,0.204891668692,18693861.5374,559436753.807932
2020-05-09 23:59:59,0.215212919099,26066399.1662022,551273806.564056
2020-05-10 23:59:59,0.198480071214,17365535.5598739,511503033.745647
2020-05-11 23:59:59,0.185987575454,13455208.6754076,493562773.368592
2020-05-12 23:59:59,0.188361872632,14649574.1607184,516076356.858481
2020-05-13 23:59:59,0.195029847805,14836069.546223,534535805.724894
2020-05-14 23:59:59,0.212002740249,22216447.6682528,578397708.09501
2020-05-15 23:59:59,0.210018027497,20667915.6986058,551525722.175658
2020-05-16 23:59:59,0.202036838742,13295192.9273705,547375990.953134
2020-05-17 23:59:59,0.205290982081,12938709.0277211,555039645.254655
2020-05-18 23:59:59,0.206143322897,13763224.9703728,568380144.527393
2020-05-19 23:59:59,0.204835163584,13875162.0589026,561742296.373069
2020-05-20 23:59:59,0.205650985223,15137941.0415131,553622829.126842
2020-05-21 23:59:59,0.200973079699,16569756.0712955,522986762.59203
2020-05-22 23:59:59,0.20470584986,17631908.31648,563664755.174547
2020-05-23 23:59:59,0.20893654659,16796123.5011534,557474108.418646
2020-05-24 23:59:59,0.202731819199,14162595.3826007,532732595.532374
2020-05-25 23:59:59,0.198453331768,14506850.555973,550242496.001858
2020-05-26 23:59:59,0.198425005875,14870712.917139,538776519.328848
2020-05-27 23:59:59,0.199827351158,15504788.3309015,547909637.919731
2020-05-28 23:59:59,0.203624203593,13077062.9154417,563928707.372488
2020-05-29 23:59:59,0.204775085943,13333646.1904609,559612235.914008
2020-05-30 23:59:59,0.218423317227,19795799.2894581,606871701.211459
2020-05-31 23:59:59,0.240467134228,39675005.5548411,610769134.981628
2020-06-01 23:59:59,0.236388135299,24306846.0833493,655821599.089127
2020-06-02 23:59:59,0.247975196275,26787404.3834191,647068363.11857
2020-06-03 23:59:59,0.250212521409,23275627.9898521,695425850.768053
2020-06-04 23:59:59,0.257528285377,22691430.9430566,693484900.468721
2020-06-05 23:59:59,0.255257600967,18857754.0716547,672729221.439235
2020-06-06 23:59:59,0.250088097933,15707197.1527688,675196771.600825
2020-06-07 23:59:59,0.246392692041,16563363.0271898,669668930.666152
2020-06-08 23:59:59,0.243018364318,14607491.7717147,668882184.697376
2020-06-09 23:59:59,0.250324553475,20383092.2111542,687656180.978888
2020-06-10 23:59:59,0.25072101552,12752154.6658643,695972549.897426
2020-06-11 23:59:59,0.251425687185,17222857.7336735,620254759.359408
2020-06-12 23:59:59,0.230432123969,20714653.1068984,624708865.077409
2020-06-13 23:59:59,0.230035565807,12299321.7421498,635373875.310021
2020-06-14 23:59:59,0.229417244019,11200821.2903249,618462075.589953
2020-06-15 23:59:59,0.223225335532,13366040.2219654,607365726.21847
2020-06-16 23:59:59,0.222422713381,10738050.6066728,610362287.309728
2020-06-17 23:59:59,0.228399521197,13488403.0586654,625767035.460945
2020-06-18 23:59:59,0.227649420624,11233327.6803888,622709799.875282
2020-06-19 23:59:59,0.224540803219,12577504.8218984,606648317.975747
2020-06-20 23:59:59,0.220718696868,11785555.7438313,604955659.002891
2020-06-21 23:59:59,0.221854561832,10420762.0369778,605579464.039521
2020-06-22 23:59:59,0.231517429101,13208092.9477307,642175747.484939
2020-06-23 23:59:59,0.23205491488,13464146.86701,636941933.807878
2020-06-24 23:59:59,0.234633681574,11591132.885939,613324349.438137
2020-06-25 23:59:59,0.223111732579,10988699.5011904,612984672.648308
2020-06-26 23:59:59,0.221537052978,10215808.6447749,596952154.454954
2020-06-27 23:59:59,0.218102653998,11404281.4110446,566825982.783162
2020-06-28 23:59:59,0.213066900214,10058051.992755,581458718.241105
2020-06-29 23:59:59,0.216296261095,11217000.6212979,597306028.551798
2020-06-30 23:59:59,0.226663691539,14073488.1636696,628365104.687562
2020-07-01 23:59:59,0.2337450615,14935841.1828222,639966106.572298
2020-07-02 23:59:59,0.240136490542,12881702.0096719,645971319.294614
2020-07-03 23:59:59,0.233046011211,11277788.3603005,626019340.098385
2020-07-04 23:59:59,0.241643239434,15916528.662143,665987127.702089
2020-07-05 23:59:59,0.241261559239,16410801.9677006,655960586.874273
2020-07-06 23:59:59,0.247641445416,18120626.5731792,684560236.489881
2020-07-07 23:59:59,0.247042290662,13774567.2590625,678669396.238208
2020-07-08 23:59:59,0.26067520268,23152366.2859092,711186324.525166
2020-07-09 23:59:59,0.26692532037,22938494.7391601,710846835.937333
2020-07-10 23:59:59,0.255622966782,16963393.9036843,696964405.694344
2020-07-11 23:59:59,0.252638529277,14028436.6848642,694775076.688443
2020-07-12 23:59:59,0.253337234404,15209896.3834171,697584839.827827
2020-07-13 23:59:59,0.262113900296,20111913.7650624,692113757.793763
2020-07-14 23:59:59,0.253137654547,16417155.1841839,690727510.461923
2020-07-15 23:59:59,0.2503673341,13835098.9433212,681388526.747237
2020-07-16 23:59:59,0.246201350734,15817181.9286193,670571919.98795
2020-07-17 23:59:59,0.242481571025,11522044.0140943,669598037.737315
2020-07-18 23:59:59,0.242098074859,9923058.96920628,663013155.945166
2020-07-19 23:59:59,0.248874473758,12585531.2494292,688818077.217557
2020-07-20 23:59:59,0.255221905703,18557261.911952,695159068.277267
2020-07-21 23:59:59,0.268746974434,25213658.9688301,736436069.740113
2020-07-22 23:59:59,0.27859091184,22365145.9173822,771441695.188597
2020-07-23 23:59:59,0.284635480818,21497810.4417629,773515661.680183
2020-07-24 23:59:59,0.278780364646,17449910.7799115,741174254.421063
2020-07-25 23:59:59,0.276435510348,16421658.1361907,764999233.709705
2020-07-26 23:59:59,0.279143778375,19108399.8258741,746521132.699706
2020-07-27 23:59:59,0.27569621576,26968286.0287951,754178817.626402
2020-07-28 23:59:59,0.279428048126,23879021.3839565,755167050.93377
2020-07-29 23:59:59,0.291485044828,21997987.6138558,795155342.042795
2020-07-30 23:59:59,0.307157539766,35256664.9587063,836669986.326523
2020-07-31 23:59:59,0.302937132686,20238033.5811436,832826397.664248
2020-08-01 23:59:59,0.314681620396,25058192.3584312,869410652.784091
2020-08-02 23:59:59,0.321159848066,30405120.8262428,800488497.266218
2020-08-03 23:59:59,0.306323004702,20208659.1202383,836418318.72129
2020-08-04 23:59:59,0.310927563232,18300284.8094193,853830890.35232
2020-08-05 23:59:59,0.310060138855,15996752.8617177,850026590.759186
2020-08-06 23:59:59,0.321311271763,24154818.256341,876377850.858777
2020-08-07 23:59:59,0.331828160011,26070061.7417039,886506729.152451
2020-08-08 23:59:59,0.335560942414,22484745.3607286,918678012.091936
2020-08-09 23:59:59,0.349792554748,36848623.0406793,965994954.114809
2020-08-10 23:59:59,0.385860369126,44262825.9657488,1064176085.16431
2020-08-11 23:59:59,0.411518786026,80318198.6078266,1025115784.30138
2020-08-12 23:59:59,0.388637240501,45902197.7039981,1078653928.69281
2020-08-13 23:59:59,0.407377566531,37128929.7558626,1058282005.12828
2020-08-14 23:59:59,0.415675865234,33308616.4956891,1131601214.8874
2020-08-15 23:59:59,0.439179501668,41108430.3760452,1168656325.25563
2020-08-16 23:59:59,0.431706004403,34278792.557792,1179338392.73179
2020-08-17 23:59:59,0.426415031165,28424481.8838034,1145490227.39443
2020-08-18 23:59:59,0.416382882195,29222320.7698758,1098414809.16996
2020-08-19 23:59:59,0.400383779684,29519169.4154829,1033966881.50718
2020-08-20 23:59:59,0.398312761316,22224043.6451654,1105706938.75419
2020-08-21 23:59:59,0.437579662951,50773913.236214,1036343441.20725
2020-08-22 23:59:59,0.403960224589,28412050.6517278,1120632026.59984
2020-08-23 23:59:59,0.405236906168,18529822.2134973,1071087033.74568
2020-08-24 23:59:59,0.397643656681,18649652.1665878,1095264250.59377
2020-08-25 23:59:59,0.394214398455,35224687.8412451,1009846655.02786
2020-08-26 23:59:59,0.364368337245,36720578.0206676,993526431.924276
2020-08-27 23:59:59,0.359953246473,41565967.0060155,941700785.586541
2020-08-28 23:59:59,0.35439006748,29829437.6136682,968163412.136469
2020-08-29 23:59:59,0.372269587464,30110551.5944287,1023328680.02204
2020-08-30 23:59:59,0.375395237547,32702205.1204517,1013927418.16573
2020-08-31 23:59:59,0.371124434773,32321712.7020707,1007930847.46724
2020-09-01 23:59:59,0.376431380261,40442437.3717784,1017184534.01561
2020-09-02 23:59:59,0.368033410036,32809903.1547586,939068846.75222
2020-09-03 23:59:59,0.341127611933,30711727.6086996,767640485.126759
2020-09-04 23:59:59,0.297971865602,30547218.9452518,806602578.283218
2020-09-05 23:59:59,0.295406454636,22343225.8404946,734196167.450327
2020-09-06 23:59:59,0.292470720376,19908751.4730258,795371781.161323
2020-09-07 23:59:59,0.288017662269,16143254.6982583,785796445.372909
2020-09-08 23:59:59,0.295762760693,18009224.9154021,766504304.893804
2020-09-09 23:59:59,0.294425134603,11237796.6294414,796009105.908296
2020-09-10 23:59:59,0.303957657302,12792219.0866601,833233720.471835
2020-09-11 23:59:59,0.30053389893,11405052.228239,813940930.711132
2020-09-12 23:59:59,0.299491597525,9173264.96902538,832445964.824785
2020-09-13 23:59:59,0.303876651738,12018680.8107642,787519717.642018
2020-09-14 23:59:59,0.29461173716,9677013.52671169,794043575.558364
2020-09-15 23:59:59,0.288924966789,8309017.24598212,761817065.628592
2020-09-16 23:59:59,0.280296589566,7413877.64978306,757223369.22865
2020-09-17 23:59:59,0.285063760388,8055321.31769497,782881179.552541
2020-09-18 23:59:59,0.282337699393,8525936.41083373,760055651.786064
2020-09-19 23:59:59,0.279152606505,5032435.4531927,756735734.623035
2020-09-20 23:59:59,0.272929453594,8422416.71453993,732302524.803664
2020-09-21 23:59:59,0.268347392671,12456023.5699995,670870606.352592
2020-09-22 23:59:59,0.247052496986,7562523.00038238,676945934.822063
2020-09-23 23:59:59,0.25354239,7928217.74776183,647327757.8146263
2020-09-24 23:59:59,0.25140467,5944434.49115246,687207503.668952
2020-09-25 23:59:59,0.26156758,8564331.33503241,711619153.8639748
2020-09-26 23:59:59,0.2646627,5855941.06420425,734675682.7378182
2020-09-27 23:59:59,0.2675673,6075746.53910256,722887634.4109793
2020-09-28 23:59:59,0.28213433,10550661.11784576,748498483.785772
2020-09-29 23:59:59,0.27960943,8075409.43402761,761835211.7448479
2020-09-30 23:59:59,0.28742042,13329937.18910544,787567950.332844
2020-10-01 23:59:59,0.28858996,14286406.35255599,756952167.5078552
2020-10-02 23:59:59,0.2791148,19252489.77754745,746668847.8951862
2020-10-03 23:59:59,0.28001693,17425253.93355009,738057279.8997
2020-10-04 23:59:59,0.27781219,8458066.63382511,765687310.1915771
2020-10-05 23:59:59,0.27888058,8670580.07903122,755269641.1787279
2020-10-06 23:59:59,0.27161235,13363689.24385317,704423547.2987449
2020-10-07 23:59:59,0.25858094,9128974.93669499,713872079.4624265
2020-10-08 23:59:59,0.26300682,8765786.79438929,728507922.406124
2020-10-09 23:59:59,0.27121938,10133449.0260471,753315582.4442241
2020-10-10 23:59:59,0.29525589,15105977.15195235,772373857.5536455
2020-10-11 23:59:59,0.33117381,20521832.7086338,853719608.2731804
2020-10-12 23:59:59,0.30779407,14010723.54094627,809931161.5729144
2020-10-13 23:59:59,0.29500461,9394261.5597158,793404713.4324006
2020-10-14 23:59:59,0.28839828,10892439.70366348,763598556.3361926
2020-10-15 23:59:59,0.27644898,9229518.95523148,767664932.6163619
2020-10-16 23:59:59,0.28086963,8621259.07384609,734591716.3541696
2020-10-17 23:59:59,0.2725348,5286868.19369486,750523721.2481163
2020-10-18 23:59:59,0.27391583,4006836.03841797,758808003.1133574
2020-10-19 23:59:59,0.28011869,8104060.7232709,770217867.078408
2020-10-20 23:59:59,0.27721529,9235436.14792619,735225827.4013085
2020-10-21 23:59:59,0.28569289,11941582.18162063,783836571.8075194
2020-10-22 23:59:59,0.29115312,12483415.4392758,784416942.8792173
2020-10-23 23:59:59,0.28250079,13800272.46503241,766589528.8103875
2020-10-24 23:59:59,0.28928908,10000606.44159906,799445420.79893
2020-10-25 23:59:59,0.29075567,10476660.30012227,772319158.9278824
2020-10-26 23:59:59,0.28560025,13070862.50137896,761672734.8296543
2020-10-27 23:59:59,0.28419587,14792137.31081942,770083150.6767207
2020-10-28 23:59:59,0.2790273,11488927.53760988,745739258.9536642
2020-10-29 23:59:59,0.27210693,11206851.43847219,720183043.3576927
2020-10-30 23:59:59,0.26079049,10089228.05226169,715225234.7517927
2020-10-31 23:59:59,0.26168787,7037646.8414608,702854124.1523039
2020-11-01 23:59:59,0.25422801,8132346.34527166,698350898.2856543
2020-11-02 23:59:59,0.25823766,8869227.19340423,684069838.4936863
2020-11-03 23:59:59,0.24766131,11110776.58014678,679494602.8381532
2020-11-04 23:59:59,0.24644735,15443850.64587435,656506825.2504439
2020-11-05 23:59:59,0.25128678,12278861.4366801,692988033.1892565
2020-11-06 23:59:59,0.26869648,13832227.30499747,741305560.5160097
2020-11-07 23:59:59,0.27691331,14113961.84210746,715688760.3735114
2020-11-08 23:59:59,0.26757578,7680705.95892279,739544908.6094972
2020-11-09 23:59:59,0.26805099,18633032.45759248,698742308.7731801
2020-11-10 23:59:59,0.25736523,10065005.35749063,707307789.9658039
2020-11-11 23:59:59,0.25894177,9289844.9727588,697153984.6533481
2020-11-12 23:59:59,0.25793022,9537269.63483224,690212202.860037
2020-11-13 23:59:59,0.25717385,8016837.27854569,712819085.928526
2020-11-14 23:59:59,0.25769005,10959553.73004985,702410241.5946732
2020-11-15 23:59:59,0.25691075,6677585.20775398,693221481.6576939
2020-11-16 23:59:59,0.25719456,8703462.79388028,705290664.3466212
2020-11-17 23:59:59,0.26689046,12113589.56145578,738323780.8091422
2020-11-18 23:59:59,0.26770804,13585725.71518951,712743574.5725013
2020-11-19 23:59:59,0.25690823,9450622.64477238,704232554.8327131
2020-11-20 23:59:59,0.26530515,13834225.32293975,737396706.2147875
2020-11-21 23:59:59,0.3235017,44604049.83201371,899182763.9218775
2020-11-22 23:59:59,0.33646107,44631384.76762603,883058336.2442725
2020-11-23 23:59:59,0.36210078,50462838.06824372,997234573.0624712
2020-11-24 23:59:59,0.42251589,82166262.68840814,1064657323.9258769
2020-11-25 23:59:59,0.40136369,51310507.71909907,987304576.791004
2020-11-26 23:59:59,0.35965025,49823165.09485517,843688528.5834265
2020-11-27 23:59:59,0.32434964,23917911.98458463,869204612.1639701
2020-11-28 23:59:59,0.35009779,24458399.13347986,940452427.0435914
2020-11-29 23:59:59,0.35463592,20497050.98459816,953088504.0828664
2020-11-30 23:59:59,0.36467704,27659098.59676201,976937809.4989816
2020-12-01 23:59:59,0.36037853,27933097.68839451,908781260.2600296
2020-12-02 23:59:59,0.34574761,16075906.0657505,958292156.476114
2020-12-03 23:59:59,0.35618185,15314662.14459028,968571251.9493346
2020-12-04 23:59:59,0.35059597,14782203.70316259,896541984.6853693
2020-12-05 23:59:59,0.34516023,12285542.03093429,949645403.6946708
2020-12-06 23:59:59,0.34592425,9628385.66681196,940381559.0622336
2020-12-07 23:59:59,0.33858871,21093891.28337052,885884658.2860568
2020-12-08 23:59:59,0.32313434,16320473.28826098,832569294.5987405
2020-12-09 23:59:59,0.31104874,15783421.9889881,859575765.6064917
2020-12-10 23:59:59,0.30973908,16303251.1934312,791553424.6132491
2020-12-11 23:59:59,0.28482127,16215433.0517406,763120991.857556
2020-12-12 23:59:59,0.29632749,13558416.45694652,806402026.617433
2020-12-13 23:59:59,0.30464147,11402090.55555097,835375280.0948051
2020-12-14 23:59:59,0.30434424,11695970.18138819,838708770.3486122
2020-12-15 23:59:59,0.30846329,12064174.68794695,845663028.3445257
2020-12-16 23:59:59,0.33098417,21159025.84536753,910458700.6239628
2020-12-17 23:59:59,0.34155987,31788052.08352852,889155985.4215412
2020-12-18 23:59:59,0.33056746,17510265.36587755,900411261.0852015
2020-12-19 23:59:59,0.34559273,21713203.75008994,946299524.9214624
2020-12-20 23:59:59,0.34290104,21321682.96331226,899916333.4955523
2020-12-21 23:59:59,0.3309193,21409917.09174605,850484574.2000648
2020-12-22 23:59:59,0.31119484,17332830.49194645,854722513.4532799
2020-12-23 23:59:59,0.3299415,42748028.47540852,737801801.0350078
2020-12-24 23:59:59,0.29451246,21414464.61562714,816288879.7781866
2020-12-25 23:59:59,0.30740206,19317764.76838462,810228929.4328524
2020-12-26 23:59:59,0.30176193,21748448.90814995,793569770.4488585
2020-12-27 23:59:59,0.31438157,34715111.28055045,828476716.469865
2020-12-28 23:59:59,0.31813095,21730246.4029901,849386708.9987832
2020-12-29 23:59:59,0.31032501,18297576.60729297,840213261.6711335
2020-12-30 23:59:59,0.30605219,15285444.02084098,821347048.513837
